17,17,17,17,17,17,18,18,18,18,18,18,18,18,18,18,18,18,18,17,17,37,17,18,18,18,18,18,-1,18,18,18,18,18,18,18,18,18,18,38,17,17,34,34,17,17,17,18,18,18
17,17,17,17,17,17,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,34,34,18,18,18,18,18,18,18,18,32,17,17,37,17,39,17,17,18,18,18
17,17,17,17,17,17,17,18,17,17,17,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,36,17,17,34,18,18,18,18,18,18,18,37,17,17,17,17,17,32,17,18,18,18
17,17,17,17,17,17,17,39,34,34,17,17,37,18,18,18,18,18,18,18,18,18,18,18,18,18,18,17,17,17,39,17,32,18,18,18,18,18,18,18,17,17,17,17,17,17,18,18,18,18
17,17,17,17,17,17,17,39,17,34,17,32,17,17,18,18,18,18,18,18,18,18,18,18,18,18,18,17,17,36,17,17,33,18,18,18,18,18,18,18,17,17,17,37,17,34,18,18,18,18
18,-1,17,17,17,17,17,17,17,17,17,17,17,17,17,18,18,18,18,18,18,18,18,33,17,18,18,37,17,17,32,17,35,18,18,18,18,18,18,18,18,36,32,17,17,18,18,18,18,18
-1,18,18,18,18,17,17,17,17,17,17,17,17,36,17,18,18,18,18,18,18,18,17,17,17,17,18,18,17,17,17,17,18,18,18,18,18,18,18,18,18,18,17,17,18,18,18,18,18,18
17,17,17,17,18,17,39,17,17,17,36,17,17,32,17,18,18,18,18,18,18,18,35,39,17,34,18,18,18,36,17,18,18,18,18,18,18,18,18,18,18,18,18,33,17,36,17,18,18,18
17,17,17,17,17,17,32,39,17,17,17,17,35,34,18,18,18,18,18,18,18,18,17,39,32,17,18,18,18,18,18,17,17,17,34,18,18,18,39,35,32,34,17,17,17,17,17,36,18,18
17,17,17,17,17,17,17,17,17,17,17,17,17,18,18,18,18,39,34,18,18,18,18,17,17,18,18,18,18,18,17,17,37,17,17,17,18,17,17,17,38,17,17,17,17,33,17,17,36,18
17,17,17,17,17,17,17,17,17,33,17,38,18,18,18,18,37,17,17,39,18,18,18,18,18,18,18,18,18,18,18,37,17,38,17,18,18,18,37,17,37,17,32,17,17,33,39,17,17,18
17,17,17,17,17,17,17,17,17,17,18,18,18,18,18,18,17,17,36,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,37,17,32,17,17,17,17,34,18
17,17,17,17,17,17,17,17,17,17,17,5,18,18,18,18,17,17,17,35,18,18,18,18,18,18,18,18,17,17,18,18,18,18,18,18,18,18,18,18,18,18,17,17,17,33,34,17,18,18
17,17,17,17,17,17,17,17,17,17,17,17,18,18,18,18,18,17,17,17,39,18,18,18,18,18,17,33,17,17,32,39,18,18,18,18,18,18,18,18,18,18,18,17,39,17,17,18,17,17
17,17,17,17,17,17,17,17,17,17,17,17,17,18,18,18,18,18,18,32,17,18,18,18,18,18,17,17,17,38,17,17,18,18,18,18,18,18,18,18,18,18,18,18,18,17,17,17,17,17
11,17,17,17,17,17,17,17,1,17,17,17,17,17,18,18,18,18,18,17,37,18,18,18,18,18,34,34,38,17,17,17,18,18,18,18,18,18,18,18,18,18,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,17,17,17,15,17,-1,17,18,18,18,18,18,18,18,18,18,18,18,18,18,17,17,17,17,18,18,36,17,18,18,18,18,5,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,17,17,18,17,17,38,17,18,18,17,17,17,17,17,17,17,17,6,17,17
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,37,17,37,37,18,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,17,17,17,17,5,17,17,17,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,37,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,1,17,17,18,18,37,37,17,17,18,18,18,18,18,18,18,18,18,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,1,17,7,17,17,17,17,17,-1,17,18,33,17,36,17,17,35,18,18,18,18,18,18,18,18,18,18,17,4,17,17,17,17,17,17,17,17,17,17,17,17,17
17,12,17,17,17,17,17,17,17,9,17,17,17,17,17,17,17,17,17,18,17,17,17,39,18,18,37,17,18,18,18,18,18,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,6,17,18,18,18,18,18,17,17,17,17,17,17,18,18,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,6,17,17,17,17,17,17,14,17,17,17,17,17,17,17,17,17,17,18,18,18,18,38,39,38,34,17,33,18,18,17,17,17,17,17,17,17,17,17,17,6,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,18,18,17,17,37,17,17,17,17,39,18,17,17,17,17,17,17,17,17,17,12,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,17,4,17,17,17,17,17,17,17,17,17,17,18,18,18,37,34,17,36,17,36,38,17,17,17,17,17,17,17,2,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,15,18,18,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,17,17,17,17,4,17,17,17,17,17,17,17,17,18,18,18,17,32,17,38,37,17,17,17,17,17,17,17,17,17,17,17,17,17,17,15,17,17,17,17,17,17
